ward	name
1 - Lagamuwa	Mohammed Faleel Mohamad Asmy
2 - Kurukuththala	Abdul Fareed Mohamed Nisamdeen
3 - Hiddaulla	Mohamed Jubair Jareer Ahamed
4 - Gadaladeniya	Mohammadhu Junaideen Mohamed Rijas
5 - Gangoda	Mohamed Najimudeen Mohamed Sabiry
6 - Lankathilaka	Noor Mohamed Mohamed Piyas
7 - Alapalawala	Aadam lebbe Mohamed Jifry
8 - Hendeniya	Habeebulebbe Mohammadu Imdiyas
9 - Penideniya	Anasdeen Abdul Rashaak
10 - Piligalla	Muhammadu Najimudeen Mohamed Safeer
11 - Araththana	Samsudeen Mohammadu Rifaay
12 - Dawlagala	Mohammad Naseer Mohamed Zameer
13 - Ambakka	Mohamed Thaha Mohamed Ashar
14 - Walagedara	Mohamed Nawfer Mohammadu Sifaan
15 - Manikkawa	Najimudeen Mohamed Naasir
16 - Welamboda	Mohammadu Haneefa Rajabdeen
17 - Appalagoda	Mohamed Sharipdeen Abdul Gaffar
18 - Ganhatha	Abdul Jabar Siththi Masahira
19 - Ketakumbura	Mohamed Ajwad Mohamed Fayas
20 - Pethiyagoda	Ahamed Lebbe Mohamed Haneefa
21 - Gelioya	Muhammadhu Ansar Muhammadu Askar
22 - Weligalla	Mohamed Nadheer Paathuma Paradhana
23 - Thalawathura	Lebbe Marsook Fathima Nashira
