ward	name
1 - Vannarpannai North	Visvalingam Manivannan
2 - Kantharmadam North West	Selvarasa Prasath
3 - Kantharmadam North East	Sasikala Kanthasamy
4 - Nallur Irajathani	Rahini Ramalingam
5 - Sangiliyan Thoppu	Antony Banadsha Subajini
6 - Ariyalai	Balasubramaniam Pathmamurali
7 - Kalaimakal	Kunasingam Uthayaseelan
8 - Kantharmadam South	Varatharajan Parthiban
9 - Iyanar Kovilady	Sivakanthan Thanoojan
10 - New Moor Street	Sivasunthararasa Jegatheeswaran
11 - Navanthurai North	Mahenthiran Vijenthiran
12 - Navanthurai South	Amirthanayagam Emil Prabakaran
13 - Old Moor Street	Seinudeen Muripur Rahman
14 - Grand Bazaar	Kanthasamy Kapilenthiran
15 - Attiaddy	Mahenthiran Mayuran
16 - Chundikuli - Maruthady	Daisy Iruthiyaraja
17 - Ariyalai West	Santhirakumaran Thuvaragan
18 - Columbuthurai	Kanagasabai Vishnukanth
19 - Passaiyoor	Kiresiyan Damian
20 - Eachchamoddai	Rathinasingam Yenan
21 - Cathridral	Licory Clement Jeyaseelan
22 - Thirunagar	Pelistose Vilvarasa
23 - Gurunagar	Stanislas Quintas
24 - Jaffna Town	Thangarasa Arunraj
25 - Koddady - Fort	Sivanesan Visakan
26 - Reclamation West	Francis Kulenthiran Sheltan
27 - Reclamation East	Sebamalaimuthu Sathiyasegaran
