ward	name
1 - Vannarpannai North	Atputharasa Paramarasa
2 - Kantharmadam North West	Gowridevy Srinathan
3 - Kantharmadam North East	Baskaran Manoch
4 - Nallur Irajathani	Kanagasabapathy Jeyaseelan
5 - Sangiliyan Thoppu	Nagarajan Perathap
6 - Ariyalai	Sivasuburamaniam Sabesan
7 - Kalaimakal	Thanapalasingam Rajkumar
8 - Kantharmadam South	Kulendrarasa Sarojini
9 - Iyanar Kovilady	Ubayasundarampillai Thayananthan
10 - New Moor Street	Kanagarathenam Inthujah
11 - Navanthurai North	Rasiah Gunaratnam
12 - Navanthurai South	Thiventheram Ravichandran
13 - Old Moor Street	Thevarasah Rasinthan
14 - Grand Bazaar	Thevarasa Jasintha
15 - Attiaddy	Gunaratnam Sarosathevi
16 - Chundikuli - Maruthady	Sathiyarasa Rokesan
17 - Ariyalai West	Nagarajah Vijayakumar
18 - Columbuthurai	Maruthamuththu Kartheepan
19 - Passaiyoor	Kanagasabapathy Gnanaseelan
20 - Eachchamoddai	Thayaparan Praththiga
21 - Cathridral	Vatheyalingam Thanapalasingam
22 - Thirunagar	Sunthareswaran Kokilarajah
23 - Gurunagar	Nadarajah Thanikaivasan
24 - Jaffna Town	Sukumaran Saranyan
25 - Koddady - Fort	Nadarasa Harikirshna
26 - Reclamation West	Gunaratnam Vijayatharsan
27 - Reclamation East	Sathiyenthiran Kanojee
