ward	name
1 - Vannarpannai North	Sukitha Raviraj
2 - Kantharmadam North West	Paramalingam Tharshananth
3 - Kantharmadam North East	Subramaniyam Subathees
4 - Nallur Irajathani	Markandu Thevarasa
5 - Sangiliyan Thoppu	Jeyaratnam Jenarthanan
6 - Ariyalai	Thevaraja Suganthan
7 - Kalaimakal	Kanisto Thusyanthi
8 - Kantharmadam South	Nadaraja Jeyaraj
9 - Iyanar Kovilady	Vijayasingam Thayaparan
10 - New Moor Street	Bawasahib Mohideen Shara Pulaanaam
11 - Navanthurai North	Singaravelu Nagenthiram
12 - Navanthurai South	Vinslos Babikumar
13 - Old Moor Street	Muhamadu Kanipa Muhamad Saibudeen
14 - Grand Bazaar	Suvikaran Nishanthan
15 - Attiaddy	Muthukumaru Uthayasiri
16 - Chundikuli - Maruthady	Palani Suthakari
17 - Ariyalai West	Selvarasa Selvakanistan
18 - Columbuthurai	Thurairaja Esan
19 - Passaiyoor	Maruthasalam Rajenthiran
20 - Eachchamoddai	Rasenthiram Arulanantharasa
21 - Cathridral	Silvastor Vimalraj
22 - Thirunagar	Yoganathan Rosan
23 - Gurunagar	Chrishturasa Antonies Mayuran
24 - Jaffna Town	Kathiravel Nithiyananthan
25 - Koddady - Fort	Nagalingam Thanenthiran
26 - Reclamation West	Raviraj Aakashraj
27 - Reclamation East	Devid Valarmathy
