ward	name
1 - Radaliyadda	Bandara Gedara Jayasundara Mudiyanselage Hansani Bhagya Srimali Bandara
2 - Nilgala	Herath Mudiyanselage Lahiru Jeewantha Dilshan
3 - Pitakumbura	Jayasinghe Arachcilage Gamini Wijendranath Warnakulasooriya
4 - Nagala	Herath Mudiyanselage Sumudu Ajith Prasanna Herath
5 - Bibile	Waduge Sanjeewa Upul Kumara
6 - Wegama	Dissanayaka Mudiyanselage Sriyananda Dissanayaka
7 - Mallehewa	Kapukotuwe Mudiyanselage Kapila Wijesooriya
8 - Kuruvamba	Deegoda Gamage Nipuna Chirantha
9 - Dodamgolla	Karunasundara Dewayalage Sarath Kumara
10 - Kotagama	Thissa Walangu Mudiyanselage Neranjani Kumari
