ward	name
1 - Radaliyadda	Pitigala Kankanamge Don Rohitha Pushpakumara Nanayakkara
2 - Nilgala	Ranhoti Bandaralage Aththanayake
3 - Pitakumbura	Dissanayaka Mudiyanselage Wijayathilaka
4 - Nagala	Dissanayaka Mudiyanselage Sumithra
5 - Bibile	Aththanayaka Mudiyanselage Thilak Aththanayaka
6 - Wegama	Kehelwaththe Gedara Hitihami Mudiyanselage Chandrasiri
7 - Mallehewa	Aththanayaka Mudiyanselage Wimukthi Manaranjana
8 - Kuruvamba	Konara Mudiyanselage Ashoka Bandula Jayawardhane
9 - Dodamgolla	Gardiye Manawaduge Upul Shantha
10 - Kotagama	Aththanayaka Mudiyanselage Wijerathna
