ward	name
1 - Pamburugaswewa	Nimal Somasirige Suraj Sanjaya Senanayaka
2 - Mailawewa	Kaluwila Withanage Sarath Lal Withana
3 - Kivulakadawela	Seeralage Kulathunga
4 - Methawachiya	Mudalihamige Pathmawathi
5 - Galkadawela	Kandappuralalage Seelarathna
6 - Bagmeegama	Bandathege Senewirathna
7 - Pulikandikulam	Athapaththu Mudiyanselage Sarath Kumara Athapaththu
8 - Kalyanapura	Suddasinhage Niranjala Sarojani
9 - Gomarankadawela	Rahubadda Kankanamge Sujith
10 - Kanthamalawa	Layanal Edirisinhage Layanal Shantha Fonseka
