ward	name
1 - Pamburugaswewa	Sinhala Padige Lalitha
2 - Mailawewa	Rathnayakage Priyanga Kelum Rathnayaka
3 - Kivulakadawela	Mohottehamilage Chandrapala
4 - Methawachiya	Samantha Rathnasirige Chamal Krishatha Rathnasiri
5 - Galkadawela	Morawak Koralage Anil Jayalath Dasanayaka
6 - Bagmeegama	Appuhamige Chandrawathi
7 - Pulikandikulam	Aruna Sampath Weerasingha
8 - Kalyanapura	Dayarathnage Sunil Jayantha Bandara
9 - Gomarankadawela	Kongaha Waththage Dinesh Karunarathna
10 - Kanthamalawa	Manawalage Wiliyam Pranandu
