ward	name
1 -	Muhammadu Saththar Irshana
2 -	Mohammadu Sali Hassan Jihad
3 -	Abdul Raheem Pathima Ilma
4 -	Mohamed Sadik Fathima Hasna
5 -	Muhammadu Hassim Muhammadu Harees
6 -	Mohammadu Illiyas Mohammad Riyas
7 -	Adam Kandu Samyuddeen
8 -	Mohamed Mubarak Asropp
9 -	Aboobakar Mohammad Ishaak
10 -	Seleyima Lebbe Mohammadu Rafi
11 -	Ahamadu Lebbe Mohammadu Najeem
12 -	Mohamed Saththar Mohomed Ilham
13 -	Kamardeen Mohammed Amhar
14 -	Mohamed Thamseer Mohamed Samhan
15 -	Adampulle Sawulhameed
16 -	Abdul Wahaab Mohamed Siham
17 -	Mohamed Nasir Mohamed Nafras
18 -	Mohammadu Faleel Jiffry Muhammad Ismail
19 -	Segu Dawud Kamal Liyanwuddeen
20 -	Mohammad Saththar Mohammad Mumthas
21 -	Abdul Asees Mohamed Aseem
22 -	Sahul Hameed Mohamed Thasheer
23 -	Badurdeen Mohammadu Hakeem
24 -	Pareed Habeebbulla
25 -	Mohammad Hassim Risam Mohammad
