ward	name
1 - Wekumbura	Rathnayaka Mudiyanselage Wimalasena
2 - Maligatenna	Wagage Ananda Jayaweera
3 - Karawila	Appuhennadi Thotahewage Dyawathi
4 - Madukotanarawa	Thennakon Mudiyanselage Jayarathna
5 - Ettalamulla	Rathnayaka Mudiyanselage Rathnapala
6 - Badalkumbura	Rathnayaka Mudiyanselage Jayawardhana
7 - Alupota	Peduru Hewage Sarath Chandrarathna
8 - Devatura	Kesel Waththe Gedara chandrasena
9 - Hingurukaduwa	Kaduruwanage Senaka Ranasingha
10 - Atala	Konara Mudiyanselage Wijaya Bandara Karunasena
11 - Katugahagalge	Wickramage Laksman Ananda Sarath Kumara
