ward	name
1 - Wekumbura	Aralavinge Gedara Prabhash Sandakelum
2 - Maligatenna	Thunduwa Kankanamalage Indika Dharmasiri
3 - Karawila	Rajapaksha Dewayalage Wasantha Kumara
4 - Madukotanarawa	Weerathunga Mudiyanselage Prasath Lakmal Weerathunga
5 - Ettalamulla	Rajapaksha Karuna Dewayalage Chaminda Meththananda Rajapaksha
6 - Badalkumbura	Rajapasha Mudiyanselage Maduranga Chularathna
7 - Alupota	Amunumulle Sumanasiri Thero
8 - Devatura	Wawe Gammahelage Harsha Chathuranga Sandaruwan
9 - Hingurukaduwa	Manamendra Patabedige Somalatha Jayasingha
10 - Atala	Jayasingha Mudiyanselage Anulawathi
11 - Katugahagalge	Rathnayaka Mudiyanselage Dilan Madushanka Rathnayaka
