ward	name
1 - Wekumbura	Sadasiwam Srikanth
2 - Maligatenna	Madagamage Amitha Latha
3 - Karawila	Wanasingha Mudiyanselage Bandulasena
4 - Madukotanarawa	Rathnayaka Mudiyanselage Wijedasa
5 - Ettalamulla	Rathnayaka Mudiyanselage Dharmapala
6 - Badalkumbura	Dissanayaka Mudiyanselage Pathum Shanaka Edirisingha
7 - Alupota	Herath Mudiyanselage Anura Kumara
8 - Devatura	Kodithuwakku Muhamdiramlage Prasath Lakmal Thilakarathna
9 - Hingurukaduwa	Wanasingha Mudiyanselage Pushpa Madukumari
10 - Atala	Weerasekara Mudiyanselage Anura Kumara Weerasekara
11 - Katugahagalge	Hennayaka Mudiyanselage Kithsiri Lunugala Landa
