ward	name
1 - Wekumbura	Dissanayaka Mudiyanselage Dhanapala
2 - Maligatenna	Dissanayaka Mudiyanselage Susantha Kamalasiri Dissanayaka
3 - Karawila	Rajapaksha Samarasinhalage Sarath Kumara
4 - Madukotanarawa	R W Jayasundara Dissanayaka Mudiyanselage Kithsiri Mewan Rohitha Bandara
5 - Ettalamulla	Dissanayaka Mudiyanselage Pemawathi
6 - Badalkumbura	Samarakkodi Arachchige Kapila
7 - Alupota	Abdulla Mohomad Hisam
8 - Devatura	Bandaranayaka Mudiyanselage Keerthi Kumara Bandaranayaka
9 - Hingurukaduwa	Dissanayaka Mudiyanselage Mahindra Bandara
10 - Atala	Dissanayaka Mudiyanselage Wajira Senarathna Dissanayaka
