ward	name
1 - Wekumbura	Kandaiya Weerawijayam
2 - Maligatenna	Rathnayaka Mudiyanselage Wimal Kamalasiri
3 - Karawila	Weerasekara Arachchige Dhanushka Sandaruwan
4 - Madukotanarawa	Dissanayaka Mudiyanselage Priyantha Udaya Kumara
5 - Ettalamulla	Kudagalage Eranga Madushan Jayasiri
6 - Badalkumbura	Jayasinghage Dharmasiri
7 - Alupota	Sanmuganathan Kaladaran
8 - Devatura	Mahalingam Krishnamurthi
9 - Hingurukaduwa	Waththala Don Priyanthi
10 - Atala	Rathnayaka Mudiyanselage Chamila Maduwanthi Dissanayaka
11 - Katugahagalge	Rathnayaka Mudiyanselage Sunil Kumara
