ward	name
1 - Kadugannwa	Basnayaka Mudiyanselage Asanka Eranda Bandara
2 - Nawulla	Ethugalpura Arachchige Amila Abewardana
3 - Kadawatgama	Udaha Hewage Saliya Prasanna Senavirathne
4 - Kadangama	Jeewani Chandrika Pitaliyadda
5 - Madarngoda	Hewa Pedige Jinarajawansha
6 - Arabegama	Kiriwanawe Gedara Jayantha Wickramasinghe
7 - Elukwatta	Mapa Mudiyanselage Lalith Somarathne
8 - Pelematalawa	Rajapaksha Vidanelage Aruna Priyadarshana Senarath Rajapaksha
9 - GoWindala	Gurulawela Hiththara Gedara Ajith Susantha Jayarathne
