ward	name
1 - Budugekanda	Rajapaksha Dissanayakage Podimahaththaya Rajapaksha
2 - Pussellawa	Dissanayaka Mudiyanselage Jayathilaka
3 - Egodawela	Rathnayaka Mudiyanselage Harshamilinda Udayajeewa
4 - Kuttiyagolla	Dissanayaka Mudiyanselage Upali
5 - Rideepana	Rathnayaka Mudiyanselage Dissanayaka
6 - Pussellakanda	Abharana Dewayalage Sirisena
7 - Soranathota	Rathnayaka Mudiyanselage Tharidu Lakmal Rathnayaka
8 - Kandegedara	Yapa Mudiyanselage Priyantha Wijitha Bandara
8 - Kandegedara	Sangaran Chandrasekar
9 - Kohowila	Manawe Gedara Dewika Kumari Senewirathna
