ward	name
1 -	Balapitiyage Indika
2 -	Agampodi Palitha De Silva
3 -	Murukkuwadura Sampath Chaminda Mendis
4 -	Udugahapaththu Mudalige Kamal Dayawansa
5 -	Munasingha Arachchige Sarath Shantha
6 -	Induruwage Shashika Thilana Gunathilaka
7 -	Doramuna Badalge Hilari Colvin Bernard
8 -	Sembukutti Kankanamge Sachith Tharaka Silva
9 -	Vidana Arachchige Sandhyani Weerathunga
10 -	Pakeer Mohomad Mohomad Siddiq
11 -	Loolbadda Waduge Dona Manoja Dilashini
12 -	Mohammad Parok Roshan Hiyas
13 -	Narayanasami Jayarathnam
14 -	Medige Malani Abenayaka Karunarathna
15 -	Padma Kumara Herath
16 -	Jamuni Saman Kumar Silva
17 -	Hewamannage Shobath Udayanga Wijerathna
18 -	Perumabaduge Terni Roy Fernando
19 -	Hettiyahandi Champika Nilanthi Silva
