ward	name
1 - Paranthan	Sanmuganathan Vijayabalan
2 - Murasumoddai	Kandaiah Muttupandi
3 - Kandawalai	Sellaiah Sathyalingam
4 - Punnaineravi	Theivethiram Ranjitharaja
5 - Piramanthanaru	Ramanathan Kanagasabai
6 - Kalmadunagar	Karupaiah Selvanayagam
7 - Ramanathapuram	Muththan Rajenthiram
8 -	Letsumanan Rajendran
9 - Thiruvaiyaru	Maheswaran Kobirajan
10 - Kilinochchi Town	Sinnathurai Rajenthiram
11 - Ganeshapuram	Rajenthiram Maheswari
12 - Periyaparanthan	Selvanayagam Rathiga
13 - Uruthirapuram	Rasiya Induja
14 - Akkarayan	Jeyapragas Mayuran
15 - vannerikkulam	Elayathambi Ganesapillai
16 - Konavil	Malayandi Sellathurai
17 -	Jeyapragas Anusha
18 - Uthyanagar	Nakenthiram Uthayakaran
19 - kirushnapuram	Varapragasam Anthonithasan
20 - Barathipuram	Karupaiah Francis Joseph
21 - Kanahampikaikkulam	Yogaratnam Yogeswaran
