ward	name
1 - Paranthan	Kirushnaveny Victorlohanathan
2 - Murasumoddai	Alociouskunalan Pameekaran
3 - Kandawalai	Sinnaiya Thavapalan
4 - Punnaineravi	Paramasivam Arulkumaran
5 - Piramanthanaru	Pushpanathan Sivakumar
6 - Kalmadunagar	Sanmugaraja Jeevarajah
7 - Ramanathapuram	Muththu Sivamohan
8 -	Ponnampalam Pathmakanthan
9 - Thiruvaiyaru	Jegatheeswaran Rubikasan
10 - Kilinochchi Town	Kanapathippillai Ananthavadivel
11 - Ganeshapuram	Arunachalam Velamalikithan
12 - Periyaparanthan	Vaiththeeswaramoorthy Kowsala
13 - Uruthirapuram	Barathithasan Elilventhan
15 - vannerikkulam	Nagenthiram Selvanayagam
16 - Konavil	Sivayokaluxmy Chanthirabosh
17 -	Thankaiya Paranthaman
18 - Uthyanagar	Ganesu Thurailingam
19 - kirushnapuram	Balakirushnan Paranthaman
20 - Barathipuram	Anthonippillai Sivakumaran
21 - Kanahampikaikkulam	Suntharampillai Jeeva
