ward	name
1 - Paranthan	Balasundaram Mahenthiram
2 - Murasumoddai	Vijayakumar Bamini
3 - Kandawalai	Selvarasa Selvaruban
4 - Punnaineravi	Irasathurai Ramesh
5 - Piramanthanaru	Thanapalasingam Keerthika
6 - Kalmadunagar	Theivendram Ragunanthan
7 - Ramanathapuram	Sarosadevi Puvanenthiran
8 -	Puventhiran Mayuran
9 - Thiruvaiyaru	Thevadas Jeyakumar
10 - Kilinochchi Town	Selvakumar Ilamaran
11 - Ganeshapuram	Rajaraththinam Selvaraja
12 - Periyaparanthan	Sinnaththambi Madunathan
13 - Uruthirapuram	Sivarasa Srithar
14 - Akkarayan	Kidnan Visayakumaran
15 - vannerikkulam	Alfred Jeyaraj Davitrohan
16 - Konavil	Sirivalli Pichchaimuththu
17 -	Balakrishnan Poovizhi
18 - Uthyanagar	Perumal Panneerselvam
19 - kirushnapuram	Thanaladsumi Arulanantham
20 - Barathipuram	Paramasivam Piramavathi
21 - Kanahampikaikkulam	Arumuham Alalasundaram
