ward	name
1 - Paranthan	Thangavel Jegatheeswaran
2 - Murasumoddai	Sinnaiya Amarasingam
3 - Kandawalai	Kubenthiraselvam Puveethan
4 - Punnaineravi	Josep Jenson
5 - Piramanthanaru	Mariyaseelan Niththiyanilany
6 - Kalmadunagar	Suppaiyah Mahenthiran
7 - Ramanathapuram	Thavayogarasa Sugirtha
8 -	Sivakkolunthu Puvaneswaran
9 - Thiruvaiyaru	Rasenthiram Saththiyaruban
10 - Kilinochchi Town	Nagamani Mahenthiran
11 - Ganeshapuram	Theiventhiram Thapotharan
12 - Periyaparanthan	Jeyakkumar Irajeshwaran
13 - Uruthirapuram	Balasingam Lithursan
14 - Akkarayan	Santhanam Sivalingam
15 - vannerikkulam	Suthanthirakeethan Sutharsan
16 - Konavil	Antoni Jesuthan
18 - Uthyanagar	Vijayaladsumi Jevakumaran
19 - kirushnapuram	Kalimuththu Subramaniyam
20 - Barathipuram	Anitta Johsep
21 - Kanahampikaikkulam	Arulappu Pettan
