ward	name
2 - Murasumoddai	Nagenthiran Perampalam
3 - Kandawalai	Suppramaniam Sinnaiya
4 - Punnaineravi	Baleshwari Thineskumar
5 - Piramanthanaru	Sathiyaseelarasa Ruparasa
6 - Kalmadunagar	Arunasalam Abikaran
7 - Ramanathapuram	Thambiraja Mogeswaran
8 -	Suganiya Jeganathan
9 - Thiruvaiyaru	Sivabalasubramaniam Jeyavishnu
10 - Kilinochchi Town	Arumugam Jeyarajan
11 - Ganeshapuram	Iyathurai Kugan
12 - Periyaparanthan	Jamuna Anthonyaiya
13 - Uruthirapuram	Pathmanathan Piratheepan
14 - Akkarayan	Iraththinasingam Inkaran
15 - vannerikkulam	Nadarasa Denisrajan
16 - Konavil	Velu Gopalakrishnan
17 -	Pathmanathan Vijinthan
18 - Uthyanagar	Subramaniam Sujanthan Muthaliyar
19 - kirushnapuram	Kanthaiya Tharmalingam
20 - Barathipuram	Rajarednam Krishnaraj
21 - Kanahampikaikkulam	Varnakulasingam Jetharan
