ward	name
1 - Paranthan	Kanapathipillai Rasathurai
2 - Murasumoddai	Sinnaiya Jeganathan
3 - Kandawalai	Sathiyaseelan Suyanthan
4 - Punnaineravi	Velayutham Kayan
5 - Piramanthanaru	Kanthaiya Sethurajah
6 - Kalmadunagar	Shanmugam Piratheepan
7 - Ramanathapuram	Nanthakumari Jeyakkumar
8 -	Thamotharampillai Kugananthapandithan
9 - Thiruvaiyaru	Sinnaiya Annamalai
10 - Kilinochchi Town	Vishvanathan Niththiyananthan
11 - Ganeshapuram	Sril Mariyaseelan
12 - Periyaparanthan	Kathiravelu Surenthiran
13 - Uruthirapuram	Manikkam Jokeswararasa
14 - Akkarayan	Sivapoorani Kanesapillai
15 - vannerikkulam	Swaminathan Vickneswaran
16 - Konavil	Ramachchanthiran Dusyanthan
17 -	Manikkam Santhirakasan
18 - Uthyanagar	Kanthaiya Yogarasa
19 - kirushnapuram	Sivaranjini Luxshan
20 - Barathipuram	Mangalarasa Maikkal Kanijood
21 - Kanahampikaikkulam	Aina Srisutharshan
