ward	name
1 - Paranthan	Selvaraththinam Lalithkumar
2 - Murasumoddai	Selvarasa Selvasuthan
3 - Kandawalai	Ponnaiya Uthayachchanthiran
4 - Punnaineravi	Iraththinasingam Kayileshwaran
5 - Piramanthanaru	Iramalingam Irajkumar
6 - Kalmadunagar	Velu Thavaraj
7 - Ramanathapuram	Pasupathy Thavaruban
8 -	Murugesu Kirushnaragavan
9 - Thiruvaiyaru	Selvapathy Saththiyaraj
10 - Kilinochchi Town	Vadivel Naguleswaran
11 - Ganeshapuram	Sivalingam Kajeeban
12 - Periyaparanthan	Irasaraththinam Senthuran
13 - Uruthirapuram	Sumathi Pathmanathan
14 - Akkarayan	Josep Kinglsly Joseph
15 - vannerikkulam	Vijayarathinam Srikanthan
16 - Konavil	Selvarasa Punithavathy
17 -	Sellathurai Kuganathan
18 - Uthyanagar	Karuppaiya Jeyakkumar
19 - kirushnapuram	Iramaiya Iraththinamani
20 - Barathipuram	Vanaja Sanmuhalingam
21 - Kanahampikaikkulam	Santhirakumaran Steevensan
