ward	name
1 - Paranthan	Mariyaseelan Mariyathas
2 - Murasumoddai	Thangavelu Jeyaseelan
3 - Kandawalai	Vethanayagam Nikson
4 - Punnaineravi	Thiyagarasa Vasanthakumar
5 - Piramanthanaru	Rajkumar Kapilaraj
6 - Kalmadunagar	Karuppaiya Mahenthiran
7 - Ramanathapuram	Marimuththu Rasalingam
8 -	Perinbanathan Sujeeth
9 - Thiruvaiyaru	Rasathurai Ketheesvaran
10 - Kilinochchi Town	Karuppaiya Segar
11 - Ganeshapuram	Sinnaththambi Paththinathan
12 - Periyaparanthan	Vethavanam Verabahu
13 - Uruthirapuram	Vallipuram Kanthasami
14 - Akkarayan	Vellaiyan Rasakumaran
15 - vannerikkulam	Baskaran Vikkinesan
16 - Konavil	Veerasami Nihal Vikneswaran
17 -	Thangamani Dineskumar
18 - Uthyanagar	Arulanantharasa Gopalasingam
19 - kirushnapuram	Perumal Ranjan
20 - Barathipuram	Mariathas Santha Ruby
21 - Kanahampikaikkulam	Ruba Niksanrobin
