ward	name
1 - Hunupitiya North	Mohamad Ibrahim Mohamad Hanifa
1 - Hunupitiya North	Ranasinghe Roshan Priyantha
2 - Nahena	Paranawithanage Ananda
3 - Eeriyawetiya	Hewa Walgamage Nimmi Nadeesha
4 - Kiribathgoda	Jayasinghe Mudiyanselage Nalaka Dilum Jayasinghe
5 - Thalawathuhenpita North	Kithulgodage Madhu Nilmini Jayasinghe
6 - Thalawathuhenpita South	Bulathwalage Chandralal Hemantha Fernando
7 - Warakanaththa	Walpala Korale Kankanamge Dilan Asanka
8 - Wewalduwa	Weerasekara Arachchige Ravindra Gunathilake
9 - Hunupitiya East	Withanage Bandula Pathmasiri Kumarathunga
10 - Wanawasala West	Samaranayake Mudalige Rumesh Tharanga Samaranayake
11 - Wanawasala East	Pincha Dewage Chathurya Dulara Abeyrathna
12 - Dippitigoda	Senadheerage Kanthi Perera
13 - Himbutuwelgoda	Inimankada Kankanamge Ananda Siriwardhana
14 - Dalugama	Wijesinghe Arachchige Ruwan Pushpakumara
15 - Dalugamgoda	Anura Wanni Arachchi
16 - Koholvila	Paliha Wadana Arachchige Grace Beatriz Pathirana
17 - Galborella	Yasenthuge Sujith Chaminda Sirisena
18 - Wedamulla	Sachith Sanjeewa Disanayake
19 - Pethiyagoda	Palihawadana Arachcige Udaya Kumara Perera
20 - Mewella	Ruchira Deepal Abeywardhana
21 - Pilapitiya	Walimuni Dewage Leelarathna
22 - Sinharamulla North	Samaraweera Arachchige Sisira Sumangala Samaraweera
23 - Kelaniya	Nanayakkara Withanage Terrence Titoi
