ward	name
1 - Yatiwawala	Pallawela Mohottige Prasad Amarasekara
2 - Senkadagala	Pradeep Suranga Liyanage
3 - Galewatta	Ajantha Bandara Piyal Abeykoon
3 - Galewatta	Ranhoti Gedara Anura
4 - Mawilmada	Don Shiral Waruna Dissanayaka
4 - Mawilmada	Widana Arachchige Chamli Jagath Raveendu Jayawardhana
5 - Mahaweli uyana	Punsiri Dananda Panangala
6 - Watapuluwa	Sasitha Palitha Kaluarachchi
7 - Wattaranthenna	Nayakoralalage Gedara Ajith Priyantha Bandara
8 - Mapanawathura	Shareen Patricia John
9 - Aniwatta Dodamwala	Rajapaksha Walimuni Mudiyanselage Shantha Loku Bandara
10 - Asgiriya	Thissa Nandalal Narangoda
11 - Poornawatta west	Iromi Nisansala Mudunkotuwa
12 - Mahayyawa	Selladore Chaminda Kumara
13 - Aruppala	Senanayaka Arachchilage Chandana Sarath Kumara
14 - Boowelikada	Randeniya Mudalige Sachi Udari Perera
15 - Ampitiya	Weerasekara Mudiyanselage Sanjuka Malshan
16 - Malwatta	Chamari Nishamali Bernadette Brahmana ge
17 - Deiyanewala	Wedamulla Madinage Anushka Dhananjaya
18 - Katukele	Kanjanadevi Kirubakar
18 - Katukele	Hettiarachchige Don Hendrick Jayasingha
19 - Suduhumpola	Angoda ge Nadee Darshana Perera
20 - Mulgampala	Naleem Asmavil
21 - Bowala	Weerasingha Darlis Deethila Dasith Senura Weerasingha
22 - Getambe	Samarathunga Arachchilage Asanga Pradeep Weerakoon
