ward	name
1 - Helamada	Lekam Ralalage Weerasena
2 - Wattarama	Jayasingha Achchillage Sisira Lakshman Jayasinghe
3 - Dewalegama	Sooriya Arachchillage Sriyani Pushpa Kumari
4 - Walagama	Jayalathge Karunasena
5 - Edurapotha	Wedikkarayalage Nilika Ranjani Ariyadasa
6 - Hathnagoda	Hewanegedara Vidanayalage Punchinilame
7 - Yattogoda	Jayalath Ralalage Kosala Shamira Bandara
8 - Kobbewala	Athugalpura Parackramage Pradeep Nishantha Athugala
9 - Galigamuwa	Kumarapperuma Arachchilage Sampath Wijesingha
10 - Naberiyawa	Dewayalage Ajith Priyantha Kumara Dasanayake
11 - Alawala	Egoda Kapuralalage Nisshanka
12 - Bambararena	Godayalage Ajith Pathma Kumara
13 - Atugoda	Wickramasinghe Mudiyanselage Janaka Shantha Abayaraja Wickramasinghe
14 - Kinigama	Kullaperuma Arachchilage Mahesh Nishantha Bandara
15 - Arandhara	Ranhoti Pedige Indika Priyanthi Ranasinghe
16 - Nadheniya	Herath Mudiyanselage Nishantha Saman Gunasekara
17 - Pindeniya	Aluthwatte Widanelage Wimalsiri Rajapaksha
18 - Malwana	Marasinghe Arachchilage Victor Premachandra
19 - Kotiyakumbura	Goradugoda Gamage Asanga Pushpakumara
20 - Arukgammana	Dasanayaka Rallage Sarath Dasanayaka
