ward	name
1 - Helamada	Wijesundara Mudiyanselage Gayan Mahesh Wijesundara
2 - Wattarama	Senanayaka Mudiyanselage Ananda Upul Mal Senanayaka
3 - Dewalegama	Peramuna Arachchilage Samith Sandaruwan Peramunaarachchi
4 - Walagama	Godayalage Sadamali Thushara Kumari
5 - Edurapotha	Peramuna Arachchillage Athula Rohan Bandara
6 - Hathnagoda	Mudiyanselage Pushpalal Sanjeewa Jayarathna
7 - Yattogoda	Egoda Hetti Arachchilage Pradeepa Priyangani Kulasinghe
8 - Kobbewala	Dharmapriya Wijitha Kumara Leel Gunawardhana
9 - Galigamuwa	Dandunnage Wilbert Appuhami
10 - Naberiyawa	Nishshanka Arachchillage Ranjith Kumara Nishshanka
11 - Alawala	Mahakapurallage Jayathilaka Bandara
12 - Bambararena	Thalewela Arachchilage Darshana Deepal Bandara
13 - Atugoda	Parakum Dissanayakage Lal Kumara Wickramage
14 - Kinigama	Alahakoon Mudiyanselage Podinilame
15 - Arandhara	Athugal Pedige Nilantha Athugala
16 - Nadheniya	Muhandiramlage Aruna Priyantha Muhandiram
17 - Pindeniya	Kodithuwakku Arachchige Gayan Kanishka Premasiri
18 - Malwana	Athugalge Kasun Ramyasiri Gunasekara
19 - Kotiyakumbura	Champa Sripali Rajapaksha
20 - Arukgammana	Hewa Wasam Gamaralalage Don Dhammith Gamage Nilantha
