ward	name
1 - Helamada	Kasthuri Achchillage Ajith Kumara Kasthuri
2 - Wattarama	Pothupiti Kankanamalage Nihal Jayantha Kumara
3 - Dewalegama	Ranaweera Arachchilage Susantha Piyasiri
4 - Walagama	Jalathge Lalith
5 - Edurapotha	Samahara Pedige Kulathunga
6 - Hathnagoda	Mirihana Ralalage Nissanka Wimal Rathnayake
7 - Yattogoda	Barnaduge Margaret
8 - Kobbewala	Rankoth Pathiranage Heshan Madusanka Jayasekara
9 - Galigamuwa	Hatharakoorale Gedara Damith Madushan
10 - Naberiyawa	Karuwakondage Samantha Dileep Kumara
11 - Alawala	Wickramasingha Arachchillage Thiwanka Imesh Bandara Wickramasinghe
12 - Bambararena	Abekoongedara Anura Kumara
13 - Atugoda	Gatiyakaralage Akila Sanjaya Jayasinghe
14 - Kinigama	Kasthuri Arachchillage Ayesha Madubhashini Kasthuriarachchi
15 - Arandhara	Thannewaththe Widanaralalage Ranjith Kumara
16 - Nadheniya	Abekoongedara Imesh Lakmal Janaranjana
17 - Pindeniya	Baddewidanelage Disna Niroshani Dhanapala
18 - Malwana	Jayaweera Mohottalage Don Manju Jagath Perera
19 - Kotiyakumbura	Galahitiyage Gedara Hasitha Nuwan Bandara
20 - Arukgammana	Hettikankanamalage Kapila Mohan Wickramanayaka
