ward	name
1 -	Payagala Vithanage Sunil
2 -	Kumbalathara Arachchige Don Keerthi Prasanna Kumbalathara
3 -	Halpandeniya Wasam Buddhika Samantha Gunathilaka
4 -	Ranawaka Arachchige Don Krishantha Chaminda Ranawaka
5 -	Mudiyanseralalage Nilminee Mallika
6 -	Dapiligoda Vithanage Bimsara Maduranga
7 -	Jayalath Arachchige Kingsley Duglas
8 -	Rev. Mawita Gnanarathana Thero
9 -	Kankananthirige Susil Dharmasiri
10 -	Don Prabhath Asiri Samarasinghe
11 -	Nallaperuma Arachchige Dona Mangalika Nallaperuma
12 -	Uruliyanage Don Sujeewa Manjula Gunasinghe
