ward	name
1 - Deewala	Sisira Senarathne
2 - Uduwewela	Edirisinghage Wijesinghe
3 - Ussapitiya	Dewatha Pedige Kumudu Sugath Pathmakumari
4 - Talgamuwa	Kuda Muhamdiramlage Thilak Sunil Karunathilaka
5 - Nikapitiya	Ilandri Dewage Ranjith Wijesinghe
6 - Asmadala	Aluthwatte Rallage Sarath Bandara
7 - Debathgama	Wijewardhana Nandanalage Sudes Priyantha Karunarathna
8 - Hathgampala	Kaluarachchilage Heenmenike
9 - Gavilipitiya	Dissanayaka Mudiyanselage Athula Dissanayaka
10 - Dippitiya	Lekam Rallage Manuranga Prashangani Sanaraja
11 - Habalakkawa	Rathnadara Gedara Rathnayaka
12 - Thalgaspitiya	Horathal Pedige Dinadasa
13 - Gataberikandha	Ihala Wele Gedara Dilan Madhusanka Ihala Wela
14 - Ganthuna	Nuwara Pakshage Amila Anuraga Indradiwakara
15 - Narangala	Agampodi Dewage Sudhira Chanaka Wijayathunga
16 - Aranayaka	Nainankada Durayalage Kanna
17 - Hakurugammana	Jayasinghe Yapita Mudiyanselage Upul Chandana Jayasinghe
18 - Selawa	Harankahethanne Jayatha Kumara Wickramasuriya
