ward	name
1 - Deewala	Purasingha Pedilage Wasantha Sarath Kumara
2 - Uduwewela	Purasinghage Neil Asela Samarasinghe
3 - Ussapitiya	Hewa Pedige Radhika Jeewanthi Premarathna
4 - Talgamuwa	Balayale Gedara Keerthi Sumanaweera Munasingha
5 - Nikapitiya	Ranasingha Arachchilage Saliya Evon Ranasinghe
6 - Asmadala	Miyanapalawe Wedalegedara Asoka Miyanapalawa
7 - Debathgama	Sinhala Pedige Shantha Cyril Kumara
8 - Hathgampala	Thennakoon Mudiyanselage Nuwan Sajeewa Thennakoon
9 - Gavilipitiya	Atugoda Durayalage Saman Weerakkodi
10 - Dippitiya	Duldeniye Widanaralalage Sanjeewa Madushan Karunathilaka
11 - Habalakkawa	Mohomad Faleel Mohomad Roomy
12 - Thalgaspitiya	Mohomad Nawshad Mohomad Arshad
13 - Gataberikandha	Dehimaduwalage Muditha Mahesh Jayathilaka
14 - Ganthuna	Ihala Nuwarapaksha Pedige Jayalath Kulakumara
15 - Narangala	Abdul Kareem Mohomad Ajimu
16 - Aranayaka	Rahala Wadagammana Palleha Gedara Chandrika Jayarathna
17 - Hakurugammana	Paradeniye Ralalage Priyantha Bandara
18 - Selawa	Katugahayalage Gunawansha
