ward	name
1 - Deewala	Wiyannalage Weerasinghe
2 - Uduwewela	Liyannalage Ranjith Chandrakumara
3 - Ussapitiya	Kiridurayalage Pradeep Wijerathna
4 - Talgamuwa	Ilandara Pedige Nihal Premarathna
5 - Nikapitiya	Disawe Hangili Gedara Chaminda Piyarathna
6 - Asmadala	Ihala Wahumpurayalage Upali Samarathunga
7 - Debathgama	Aluthdurage Sujith Amila Wijerathna
8 - Hathgampala	Hemantha Parakramage Anju Dayal Ranasinghe
9 - Gavilipitiya	Ayagama Arachchilage Sumithra Jayathilaka Manike
10 - Dippitiya	Abdul Wahab Mohomed Jeleel
11 - Habalakkawa	Wathure Widanalage Weerasinghe Bandara
12 - Thalgaspitiya	Jayalathge Upul Wijesinghe
13 - Gataberikandha	Jayasundara Gedara Samprika Ruwanthi Jayasundara
14 - Ganthuna	Gee Kiyannalage Ramani Chandralatha
15 - Narangala	Udagedara Nimal Wijesinghe
16 - Aranayaka	Wickram Pedige Lakshman Sarath Sisira Kumara
17 - Hakurugammana	Hittara Gedara Susimal Priyadarshana Gunarathna
18 - Selawa	Palelaha Narulela Gedara Jayarathna Mallawa
