ward	name
1 - Deewala	Jayalath Sisil Senarathna
2 - Uduwewela	Edirisinhage Senehesiri Dharmapala Edirisingha
3 - Ussapitiya	Waththe Arachilage Maduranga Ariyasingha
4 - Talgamuwa	Jayasekara Mudiyanselage Tikiri Menike
5 - Nikapitiya	Sinhala Pedige Rukman Thejasara
6 - Asmadala	Aluthwaththe Rallage Laksiri Chaminda Aluthwaththa
7 - Debathgama	Mannange Desakpriya Dias Kumara
8 - Hathgampala	Saleem Udayar Mohomad Hameebathulla
9 - Gavilipitiya	Rankoth Pedige Shyamali Kularathna
10 - Dippitiya	Munaweera Arachchillage Piyadasa
11 - Habalakkawa	Aththanayaka Mudalige Asanka Deepal Baduwaththa
12 - Thalgaspitiya	Lankadurayalage Wimala Sudharma Chandrasiri Lankage
13 - Gataberikandha	Haputhenne Wiyannalage Wathsala Prabhanthi
14 - Ganthuna	Alagan Sawundara Raja
15 - Narangala	Welanthalawe Upali
16 - Aranayaka	Udagma Liyannalage Nishantha Padmasiri Kumara
17 - Hakurugammana	Korale Arachchilage Rohana Lal Jayantha Bandara
18 - Selawa	Kandeyale Eranga Pradeep Priyadarshna
