ward	name
24 - Rahanwattha	Panneerselvam Neelaveni
25 - Nagasena	Manoharan Lingeshwaran
26 - Holbrook	Paramaeswaran Pabethra
27 - Henfold	Nagaratnam Priyan
28 - Thangakelle	Kanapathi Ravichandran
30 - Dayagama	Kandiah Lankeswaran
31 - Wevarli	Veeraraj Sachithananthan
32 - Agarapathana	Sundaram Vinoth Sundar
33 - Elbedda	Velu Panneer Selvi
