ward	name
1 -	Manikkuge Nishika Rajindra De Silva
2 -	Achith Arachchige Shanthi
3 -	Muthukuda Arachchige Franky Siryil Appuhami
4 -	Warnakulasooriya Raveen Hasitha Croose
5 -	Nadachcharige Iresha Samanmali Fernando
6 -	Sethunga Mudalige Dona Dinusha Sherin Hami
7 -	Alagan Mothilal
8 -	Nadachcharige Saman Palitha Fernando
9 -	Ilangachcharige Swarna Fernando
10 -	Aththaragama Diddeniye Gedara Jayaseeli
11 -	Ambaiah Rasu
12 -	Murugan Puwaneshwari
13 -	Aljonsuge Jude Segar Gomes
14 -	Kadar Mohomed Fawusal Mohamed
15 -	Mohamed Rasik Shiya Mohideen
16 -	Dhananga Madhupani Weerapura
17 -	Aljeewaththage Dickson
18 -	Pattivilage Mercius Fernando
19 -	Sinna Thammi Nadaraj
20 -	Warnakulasooriya Nandana De Silva
21 -	Pathberiyage Pradeep Ranathunga
22 -	Gunachandran Yogachandran
23 -	Happiti Arachchige Don Ransiri Premi Kumara Appuhami
24 -	Pathberiyage Thakshila Nadeeshani Wijesundara
25 -	Galgamuge Jeewan Christy Kumara Silva
26 -	Welayudam Rajendran
27 -	Vivian Annclicia Weerapura
28 -	Akila Roshen Weerapura
29 -	Kaludurage Nilanka Pushpakumari Ranasinghe
