ward	name
1 - Thennamaravadi	Abdul Manaf Risan
2 - Pulmoddai	Mohamed Kaleel Ansar
3 - Arafathnagar	Athambaba Thowbeek
4 - Thiriyai	Nawab Mohamadu Nafeer
5 - Jayanagar	Seinulabdeen Mujeebur Rahman
6 - Kuchchaveli	Abdul Kafoor Vaseela
7 - Kumpurupity	Muthiah Mohan
8 - Irakkakandy	Ameerdeen Mohamed Asmi
9 - Nilaveli	Sarifdeen Mohammathu Mufeen
10 - Igbalnagar	Kadarsa Manasir
