ward	name
1 - kahataruppa	Rajendran Pathmanadan
2 - Madugasthalawa	Ghanasundaram Vinayagasundaram
3 - Welgolla	Muthusami Yogeswaran
4 - Maligathenna	Subramaniyam Manimuli
5 - Tolabowaththa	Sawarimuththu Cristopol
6 - Passara	Karupayya Wivekanda Raja
6 - Passara	Ghanaselwam Samila
7 - Sapuroda	Palaniyandi Ramakrishnan
8 - Pelgahathenna	Perumal Krisnakumar
9 - Puhulwaththa	Josep Burunam Hendriboos
10 - Ambathenna	Subramaniyam Winayagarmurthi
11 - Bibilegama	Ambikapathi Chandrasegar
12 - Kanawerella	Narayanasami Sasikumar
