ward	name
1 - Dambuluwana	Ihala Pallege Ajantha Rathna
2 - Karangoda	Yamanalage Jayasena
3 - Elapatha	Ranasingha Arachchillage Ajantha Sisira Kumara Ranasingha
4 - Weragama	Wannaku Rallage Sunil Shantha Gunathilaka
5 - Niriella	Nilantha Weerarathna Thanapathi
6 - Hangamuwa	Kandaiah Manimekala
7 - Pahala Karawita	Saman Indika Manawage
8 - Nivithigala	Buddhima Chathuranga Wijesingha
9 - Noragalla	Punchi Gamage Lalith
10 - Watapota	Yakdehige Udaya Nishantha Premathilaka
11 - Kolombugama	Kandaiah Rajendran
12 - Halkandaliya	Wijayakumar Udayakumaree
13 - Uda Karawita	Nivithigalage Udara Gayan Nivithigalage
14 - Delwala	Atanakitha Godage Upul Kavinda
