ward	name
1 - vishwamadu	Thampiaiya Kethini
2 - Bharatheepuram	Suppaiya Irajagobal
3 - Udayarkaddu	Andiyaiya Puvaneswaran
4 - Muppuram	Thalaiyasingam Kirubakaran
5 - Kombavil	Saravanamuththu Kanagarathnam
6 - Punithvalanagar	Yemes Anton philp
7 - Puthukudiyiruppu East	Kanakasuntharasuwamy Janamejayanth
8 - Muththayankattu	Thavarasa Rajkumar
9 - Pandarawanni	Sinnaiya Jeyarathinam
10 - Thanduan	Sivasundaram Ganeshapillai
11 - Oddusuddan	Apputhurai Mageswaran
12 - Thirumurukkandy	Arumugam Santhi
