ward	name
1 - vishwamadu	Ganesalingam Thapotharan
2 - Bharatheepuram	VIjayasingam Pragas
3 - Udayarkaddu	Thillairasa Nageswaran
4 - Muppuram	Nishanthini Matheeswaran
5 - Kombavil	Ketheeswaran Thanusan
6 - Punithvalanagar	Santhiya Rasapunithavalan
7 - Puthukudiyiruppu East	Thavarasa Jesuruban
8 - Muththayankattu	Pratheepa Leninraja
9 - Pandarawanni	Sinnaththurai Vethavanam
10 - Thanduan	Irasaradnam Senthuran
11 - Oddusuddan	Tharmalingam Nisanthan
12 - Thirumurukkandy	Muththusami Mugunthakajan
