ward	name
1 - vishwamadu	Velayutham Karikalan
2 - Bharatheepuram	Kumaravelu Akilan
3 - Udayarkaddu	Valarmathi Subakaran
4 - Muppuram	Sivapatham Kukanesan
5 - Kombavil	Arulanantham Thavakumaaran
6 - Punithvalanagar	Atputham Satkunathas
7 - Puthukudiyiruppu East	Sinnaththampi Anpumani
8 - Muththayankattu	Sasikumar Iranjinithevi
9 - Pandarawanni	iladsumikanthan Santhiraruban
10 - Thanduan	Thankarasa Nisanthan
11 - Oddusuddan	Tharmalinkam Subaththiran
12 - Thirumurukkandy	Sellaiya Piremakanth
