ward	name
1 - Hittetiya	Punchi Hewage Prasad
2 - Hittetiya East	Hakmana Hewage Amal Dharmasiri
3 - Thudawa	Buddhika Priyankara Rajapaksha
4 - Weragampita	Hetti Arachchige Priyangika
5 - Uyanwaththa	Don Nalin Ranasinghe
6 - Kadeweediya	Samarawickrama Rohitha
7 - Weliweriya	Kuruppu Arachchilage Anura Chandana
8 - Isadeen Town	Hewa Katuwandeniyage Ajith Pushpa Kumara
9 - Hiththetiya West	Buddhika Liyana Gunawardhane
10 - Walgama North	Ranjith Heenipellage
11 - Madiha	Dickwella Vidana Arachchilage Gayan Priya Kumara
12 - Walgama	Buddhika Namal Walliwala Gamage
13 - Welegoda	Hewa Wedage Manjula Rohana
14 - Polhena	Demalgiriya Gamage Sriyani Mangalika
15 - Thotamuna	Bana Kiyanage Dulip Nishantha
16 - Kothuwegoda	Idiketiya Hewamanage Kalpa Madhushan
17 - Meddawatte	Thalpe Liyanage Chandrasiri
