ward	name
1 - Hittetiya	Jagath Kumara Nallaperuma
2 - Hittetiya East	Samarathunga Vidana Arachchige Padmasiri
3 - Thudawa	Jasin Arachchige Wathsala Himalie
4 - Weragampita	Hewa Marambage Viraj Jeewantha Dias
5 - Uyanwaththa	Thalgas Duwage Sujith Asela
6 - Kadeweediya	Mohomad Ismail Mohomad Aazeer
7 - Weliweriya	Nalin Kumar Abeygunawardena
8 - Isadeen Town	Dalandawaththage Nandana Sampath Wimalaguna
9 - Hiththetiya West	Kiralawella Palliyaguruge Supun Piyakaru Palliyaguru
10 - Walgama North	Chanuka Shehan Madhumadhawa Ranasinghe
11 - Madiha	Wanniarachchi Liyanage Samith Sandaruwan Dharmasena
12 - Walgama	Niluka Udayanganee Yapa Abeywardhane
13 - Welegoda	Subhawickrama Mallika Vidana Arachchige Upul Nishantha
14 - Polhena	Ahangama Baranige Kalyani Mangalika Gunawardhen
15 - Thotamuna	Sellahewage Nandasena
16 - Kothuwegoda	Madduma Patabendige Mahesh Samanpriya
17 - Meddawatte	Pasindu Mahee Rajapaksha
