ward	name
1 - Gomadiya	Malawigei Jayantha
2 - siyarapitiya	Agampodige Nishantha Kumara
3 - Ritigahayaya	Manel Indumathee Munasin Disanayaka
4 - walipitiya	Koralage Sunil Shantha Kumara
5 - Middeniya	Jayawickrama Arachchige Gaminee Lal
6 - Murungagasyaya	Weerasin Hettiarachchige Sanath Chandra Kumar
7 - Ulahitiyawa	Weththasinghe Arachchige Sanjeewa
8 - Horavinna	Kodithuwakku Arachchige Premathilaka
9 - Katuwana	Prathapasin Wijenayaka Thilak Daminda
10 - Wathukanda	Hettiarachchige Gaminee sanjeewa Anuruddha
11 - Walgammulla	Marappulige Sumanasiri
12 - Namanaliya	Sarambage Sugathadasa
13 - Welandagoda	Ranasinghe Arachchige Asanka Manjula
14 - Warapitiya	Ellewela Pahalage Nelson Karunarathna
15 - Dehigahahena	Hettigei Sirisena
16 - kakiriobada	Imbulahitiya Gamachchi Mahinda
17 - horewela	Rajapakshage Shiromi Malkanthi
