ward	name
1 - Gomadiya	Kariwila Kandage Roshan Madhuwantha
2 - siyarapitiya	Mahakumburage Siriwardhana
3 - Ritigahayaya	Jasinge Leelananda
4 - walipitiya	Wanniarachchige Danapala
5 - Middeniya	Wickramasekara Rajapaksha Sisira Kumara
6 - Murungagasyaya	Morakandegoda Kankanamge Gaminee
7 - Ulahitiyawa	Edirisinghe Arachchige Dilanka
8 - Horavinna	Ratadehigolle Gedara Irosha Harshanee Thilakarathna
9 - Katuwana	Morakanda Gamage Kumudu Wasantha
10 - Wathukanda	Malawige Shayamalee Anuruddhika Nilmini
11 - Walgammulla	Weerasinhage Mahesh
12 - Namanaliya	Jahingei Piyawathee
13 - Welandagoda	Dewa Bandanage Pradeep Punya Kumara
14 - Warapitiya	Rajamuni Dewayalage Indraneela Siriyananda
15 - Dehigahahena	Thibbotu Deniya Kankanamge Sumudu Chinthaka
16 - kakiriobada	Bathalawaththage Sachinthra Sagara Dhamith Sandaruwan
17 - horewela	Hewa Anthonige Piyasena
