ward	name
1 -	Mohamad Kasim Abdul Nasar
2 -	Edwin Jipson Sasikumar
3 -	Vances Laws Donnie Robis
4 -	Thenuwara Arachchige Wimali Pabasara
5 -	Sinnathambi Kaliyugawaradhan
6 -	Rappiyal Cristine Mariyadasan
7 -	Marsalin Prabath Sujith de Kumar
8 -	Warnakulasuriyage Ajith Premalal Fernando
9 -	Priyawasana Kodithuwakku
10 -	Hetti Mudalige Wichithra Nilupul Madhushanka
11 -	Warnakulasooriya Ajith Kumara
12 -	Abdul Jabbar Mohomad Irshad
13 -	Mohamad Nisar Mohamad Inshaf
14 -	Mohamad Ali Mohamad Safkan
