ward	name
1 -	Habib Mohammdu Marikkar Mohamadu Jesil
2 -	Sumith Prasanna Niroshan Fernando
3 -	Kahawa Dadalla Hewalage Roshan Kirthisiri Harischandra
4 -	Wewaldeniyage Namal Roy Fernando
5 -	Manamge Imesh Duminda Silva
6 -	Pattage Ramesh Niranjan Fernando
7 -	Dinesha Asanka Almedra
8 -	Karunarathnege Sampath Susitha Rodrigo
9 -	Warnakulasuriya Anthony Chaminda Fernando
10 -	Kahawadadalla Hewalage Ruwansiri Kirthisingha
11 -	Wadduwage Anton Romesh Fernando
12 -	Warnakulasuriya Lalanthani Priyadarshani Fernando
13 -	Illuppiti Mudiyanselage Janani Chandimali Perera
14 -	Jiffry Mohomad Asraff Shasli
15 -	Kurukulasuriya Saven Sanya Fernando
16 -	Tajudeen Mohamad Arshad
17 -	Tajudeen Mohamad Irshad
18 -	Weerahenedige Jude Sharmith Sanjeewa Fernando
19 -	Mihidukulasuriya Dilan Isara Fernando
20 -	Warnakulasuriya Prasanna Janaka Kurera
21 -	Mihidukulasuriya Tommage Neil Janaka Fernando
22 -	Wannakuwatta Waduge Chaminda Dilruk Fernando
23 -	Kariyakarawanage Noel Sukumal Fernando
24 -	Amarathunga Arachchige Lahiru Madusanka
25 -	Warnakulasuriya Ramesha Ishani Maduwanthi Fernando
26 -	Dehiwalage Hasala Nimesh Perera
27 -	Galgamuge Ajith Rangana Silva
28 -	Thuppahige Mahinda Suwaris
29 -	Jayasuriya Guruge Anne Samuddrika Perera
