ward	name
1 -	Mohamad Rashiq Mohamad Paris
2 -	Velu Isaaq
3 -	Mohammadu Jamalddin Mohammadu Nawaz
4 -	Nawfar Zayan mohammed
5 -	Dinesh Cristine Fernando
6 -	Constantine Dilakshana
7 -	Rengaraja Sivakasthuri
8 -	Wannasi Shiva
9 -	Rathnam Dharmaraja
10 -	Alagan Saththiya Murthy
11 -	Ranjithkumara Krishanakumar
12 -	Warnakulasooriya Donatus Nilakshan Rodrigo
13 -	Ganeshwaram Kadirchelvan
14 -	Subramaniam Chandrasekaran
15 -	Hamim Ali Rajai
16 -	Mohammad Casim Nadvi
17 -	Mohamad Riffai Mohamad Usama
18 -	Periyasami Kanageshwaran
19 -	Ganeshan Krishanthi
20 -	Gejjil Lechchimi
21 -	Salvadore Ramez
22 -	Egodawile Gedara Pathum Sameera
23 -	Pakkirsami Niroshan
24 -	Selvakumar Vijayakumar
25 -	Subramaniyam Anandan
26 -	Chandrakumara Michael Raj
27 -	Velu Sadees Kumara
28 -	Sellaiya Mariamma
29 -	Penarindra Selvarani
