ward	name
1 - Delft 01	Somalingam Thambirasa
2 - Delft 02	Ales Francis Xavier
3 - Delft 03	Sankarappilai Sathyavarathan
4 - Delft 04	Anjalisamma Gnanasatheesbabu
5 - Delft 05	Selvaraththinam Johnrajah
6 - Delft 06	Sanththiyappillai Sebastian Vimalathas
7 - Delft 07	Sebamalai Jegathasan
8 - Delft 08	Velayutham Susitharan
