ward	name
1 - Mahakele	Rathnayaka Mudiyanselage Samindra Sampath Senewirathna
2 - kandakepoo Ulpotha	Gajanayaka Mudiyanselage Asanka Ajith Gajanayaka
3 - Baduluoya	Rathnayaka Mudiyanselage Hasitha Sandaruwan Rathnayaka
4 - Kandaketiya	Rathnayaka Mudiyanselage Ariyadasa
5 - Kivulegedara	Rathnayaka Mudiyanselage Punya Nimeshika Kumari Rathnayaka
6 - Muadagamuwa	Sawkenda Mudiyanselage Niroshan Lakmal Samarasingha
7 - Maliyadda	Rathnayaka Mudiyanselage Mahesh Lakmal
8 - Godunna	Dissanayaka Mudiyanselage Manoj Priyankara Dissanayaka
9 - Galauda	Ekanayaka Mudiyanselage Ishara Prabhath Ekanayaka
10 - Bokanoruwa	Jayarathna Mudiyanselage Chandana Pushpakumara
