ward	name
1 -	Weerakkodige Shiranthi Priyangika Silva
2 -	Thambiah Mudiyanselage Keerthirathna
3 -	Munipurage Marian Viraj
4 - Liyanagemulla North	Manikku Arachchige Sampath Sanjeewa
5 -	Bothalage Chamindra Nayanapriya Fernando
6 - Liyanagemulla South	Jayasinghe Arachchige Suresh Chaminda Silva
7 -	Francis Niroshanie Kumari
8 - Seeduwa	Wewalage George Pradeepthi Namal Fernando
9 - Mukalangamuwa East	Hetti Arachchige Don Sudarsha Champika Hettiarachchi
10 - Bandarawaththa	Bothalage Anthony Gretion Fernando
11 - Ambalanmulla	Madampitiyage Upul Rasantha
