ward	name
1 -	Sellappulige Anthony Ajith Palitha Rosa
2 -	Mahagammullage Mahesh Kumara Abeywardhana
3 -	Kolambage Shyami Niluka Silva
4 - Liyanagemulla North	Arumathanthrige Dimuthu Prabath Kumara
5 -	Mallawa Arachchige Malkanthi
6 - Liyanagemulla South	Amarasinghe Senadeerage Don Chaminda Sampath Jayawardhana
7 -	Tennakoon Mudiyanselage Dilson Anula Piyal
8 - Seeduwa	Hetti Arachchige Don Chamara Lakshan
9 - Mukalangamuwa East	Rathnayake Mudiyanselage Yehan Cenasty Rathnayake
10 - Bandarawaththa	Paththage Jayantha Kumara
11 - Ambalanmulla	Madapitige Surath Iranga
