ward	name
1 -	Walimita Wedage Sameera Thushanga Fernando
2 -	Kadupitige Kaushalya Chamarasinghe
3 -	Muthuthanthrige Rushantha Tharaka Fernando
4 - Liyanagemulla North	Wanniarachchige Don Suran Chandika Perera
5 -	Mellawa Thanthrige Thilakasiri Perera
6 - Liyanagemulla South	Nissanka Sangeeth Srinadha De Silva
7 -	Hiddiyadura Daminda Mendis Abeynayake
8 - Seeduwa	Wellawaththage Sarath Peiris
9 - Mukalangamuwa East	Lokubalasuriyage Anton Lokubalasuriya
10 - Bandarawaththa	Salpadoruge John Denzil Fernando
11 - Ambalanmulla	Madampitige Nimal Iranga
