ward	name
1 - Obeysekarapura North	Wanni Arachchilage Chinthaka
2 - Obeysekarapura South	Hettiarachchige Dulshan Rashmitha
3 - Moragasmulla	Siwalingam Saman kumara
4 - Welikada Central	Buddhi Manupriya Atigala
5 - Rajagiriya	Liyanage Don Rusiru Lakshan
6 - Bandaranayakapura	Liyanagamage Kavindu Maduranga
7 - Nawala West	Kaduruwanage Deepa Sudarshani
8 - Koswatta	Batakeththarage Janaka Udayasiri
9 - Ethulkotte West	Wikramakaralu Arachchige Dayan Chanaka Fernando
10 - Ethulkotte	Magalage Lahiru Chanaka Perera
11 - Pitakotte East	Suranga Lakmal Ganegoda
12 - Pitakotte	Wijesinghe Arachchige Sanjeewani Wasana Perera
13 - Pitakotte West	Kankanige Nilushan Neranga Nanayakkara
14 - Nawala East	Lalith Bandula Withanage
15 - Nugegoda West	Samarasekara Okandapola Mohandiramlage Rajitha Ranga
16 - Pagoda North	Dehigaspitiyage Don Ruween Widuranga
17 - Nugegoda East	Weerasinghe Gedara Anoma Gangani Weerasinghe
18 - Pagoda East	Widanagamage Hiruni Ishara
19 - Gangodawila East	Dodammullage Ajith Upali
20 - Gangodawila South	Rohan Withanage
21 - Gangodawila West	Mudalige Nisansala Ruwani Kumari
