ward	name
1 - Obeysekarapura North	Mohamed Hanifa Mohmed Asmir
2 - Obeysekarapura South	H.A.Gafur
3 - Moragasmulla	M.H.M.A.Mohideen
4 - Welikada Central	Mohamad Hafis Bhagus
5 - Rajagiriya	Haja Mohideen Ali Usuman
6 - Bandaranayakapura	Mohamad Nausad Mohamad Nabeel
7 - Nawala West	Imamdeen Mohamad Irfan
8 - Koswatta	Ali Usman Omer Haja Alaudeen
9 - Ethulkotte West	Nasli Mohomad Jamal
10 - Ethulkotte	Nasli Mohamad Jemil
11 - Pitakotte East	Seeni Neina Mohamad Mubeen
12 - Pitakotte	Akbarsha Abdul Raheem
13 - Pitakotte West	Mohamad Kaleel Mohamad Asmi
14 - Nawala East	Ali Usuman Abdul Rahuman
15 - Nugegoda West	Egodage chandani Padmasili Abesundara
16 - Pagoda North	Alimudeen Adham Ahamad
17 - Nugegoda East	Mohomad Rufeik Jalil
18 - Pagoda East	Jamaldeen Muhammed Afham
19 - Gangodawila East	Mohamad Ameerdeen Mohamad Sajid
20 - Gangodawila South	Mohamad Pasi Mohomad Faizer
21 - Gangodawila West	Fathima Ruwaisa rafeek
