ward	name
1 - Obeysekarapura North	Sumithra Arachchige Don Deepthika Sudarshani
2 - Obeysekarapura South	Dimbulana Walawwa Basnayakage Indika Surendra
3 - Moragasmulla	Bettagodage Hemachandra
4 - Welikada Central	Wijesinghalage Anshadi Chamali Kavinda
5 - Rajagiriya	Hindurangalage Don Sahan Hirantha
6 - Bandaranayakapura	Amarasekarage Leel Kopiyawatta
7 - Nawala West	Galkissage Dasun Prasad
8 - Koswatta	Kotudurage Niluka Dilrukshi
9 - Ethulkotte West	Jayawardhanage Anusha Priyadarshani
10 - Ethulkotte	Sembakuttige Lal
11 - Pitakotte East	Magage Pathmasiri Franando
12 - Pitakotte	Vijayapraka Shan Duminda
13 - Pitakotte West	Wijekoon Mudiyanselage Priyantha Wasantha Kumara
14 - Nawala East	Kuruwitage Tharindu Sandaruwan
15 - Nugegoda West	Hidurangalage Pawani Chamalka
16 - Pagoda North	Amarasekarage Amali Kalpani Kopiwatta
17 - Nugegoda East	Mohotti Arachchige Chandrika Kalyani
18 - Pagoda East	Kotadurage Nilanthi
19 - Gangodawila East	Eraanga Nilukshika Vithanage
20 - Gangodawila South	Nipun Tharaka Paranavithan
21 - Gangodawila West	Nakandalage Srima Perera
