ward	name
1 - Arippu West	Mohammathu Mohaitheen Badurusman
2 - Arippu East	Mahuthum Muhammathu Asbar Ali
3 - Pndaraveli	Uthuma Lebbai Mohamad Arafath
4 - Puthuveli	Sahaabdeen Aysaan Mahmooth
5 - Chilavathurai	Akbar Risana
6 - Ahathimurippu Koolankulam	Kachchu Mohamathu Kaleelul Rahuman
7 - Potkerney	Sirajudeen Mohamathu Nilaam
8 - Maruthamadhu Veppankulam	Seiyathu Haayamahuthum Mohamathu Saiputheen
9 - Kondachchi	Thaiyuup Thahir Mohamathu Thowbeek
10 - Palaikuli	Abdul Muththalipu Naseer Maraikkar
