ward	name
1 - Arippu West	Antony Udayakumar Fathima Nishada
2 - Arippu East	Abdul Najeem Mohamad Fashan
3 - Pndaraveli	Thameem Mohamad Thanseel
4 - Puthuveli	Abdul Jarraheem Mohamathu Hishan
5 - Chilavathurai	Sathakathulla Mohammadu Issadeen
6 - Ahathimurippu Koolankulam	Mohamathu Michlaar Ahamathu Seiyaap
7 - Potkerney	Mohamathu Saripu Achmeerhan
8 - Maruthamadhu Veppankulam	Laamudeen Mohamad Rifaak
9 - Kondachchi	Kuthupu Samaan amrutheen
10 - Palaikuli	Jaguvar Satheekkeen Mohamadu Thanseem
