ward	name
1 -	Premasiri Munasinghe
2 -	Samarasinghage Asoka Dharmapriya Weerasinghe
3 -	Dissanayaka Mudiyanselage Egodawatte Mithila Priyadarshani Wimalarathne Dissanayaka
4 -	Vanate Gedara Mudiyanselage Mallika Padmakanti Vanathe Gedara
5 -	Samantha Thushara Danthanarayana
8 -	Imi Athukoralalage Wimalasiri
12 -	Pituwala Kankanamlage Don Isuru Dilshan Pituwala
13 -	Rajapaksha Liyanage Vijaya Kumarathunga
13 -	Madar Sahibu Suleiyuma Lebbe
14 -	Rathnayaka Mudiyanselage Isuru Randika Rathnayaka
