ward	name
1 - Inginiyagala	Attanayaka Mudiyanselage Wimalasena
2 - Baduluwela	Rajapaksha Mudiyanselage Thilanka Priyangani Rajapaksha
3 - Tampalawela	Domi Waththuhewa
4 - Makulla	Thisawalangu Mudiyanselage Wimal Kumarathunga Bandara
5 - Alpittiya	Senkonda Arachchcige Jayadasa
6 - Ihawa	Waidyarathna Wedamisthrilage Somipala
7 - Mariarawa	Rathnayaka Mudiyanselage Gunasingha Banda
8 - Neelawabedda	Medagedara Punchibanda
9 - Obbegoda	Rathnayaka Mudiyanselage Pabasara Mihiran
10 - Dambagalla	Rathnayaka Mudiyanselage Rathnasiri Bandara
11 - Terela	Rathnayaka Mudiyanselage Wimal Rathnayaka
