ward	name
1 - Inginiyagala	Ranpatabendi Mudiyanselage Nirmala Srimathi Malkanthi
2 - Baduluwela	Dissanayaka Mudiyanselage Sarath Priyantha Bandara
3 - Tampalawela	Dissanayaka Mudiyanselage Jayasingha
4 - Makulla	Saman Premajith Wickrama Arachchci
5 - Alpittiya	Dissanayaka Mudiyanselage Punchirala
6 - Ihawa	Dissanayaka Mudiyanselage Wijewardhana
7 - Mariarawa	Dissanayaka Mudiyanselage Dharmadasa
8 - Neelawabedda	Attanayaka Mudiyandelage Nandasena
9 - Obbegoda	Wediwela Mudiyanselage Amaradasa Bandara
10 - Dambagalla	Konara Mudiyanselage Ariyarathna Banda
11 - Terela	Therele Ananda Thero
