ward	name
1 - Inginiyagala	Damiyangoda Gamage Posantha Mahesh Yapa
2 - Baduluwela	Rathnayaka Mudiyanselage Karunarathana
3 - Tampalawela	Wannisingha Mudiyanselage Chandrawathi
4 - Makulla	Kasun Prasanna Rathnayaka
5 - Alpittiya	Dissanayaka Mudiyanselage Somadasa
6 - Ihawa	Dissanayaka Mudiyanselage Sarath Jayasinghe
7 - Mariarawa	Rathnayaka Mudiyanselage Sudubanda
8 - Neelawabedda	Dissanayaka Mudiyanselage Chaminda Pushpakumara
9 - Obbegoda	Weerasingha Mudiyanselage Susantha Weerasingha
10 - Dambagalla	Yapa Pathiranage Kularathna
11 - Terela	Dissanayaka Mudiyanselage Jayathilaka
